date,country,commodities,commodities_excl_energy,energy,minerals,forestry,agriculture,fish,age,male,militarycareer,tenure_months,government,anticipation,ref_ant,leg_ant,exec_ant,irreg_lead_ant,election_now,election_recent,leg_recent,exec_recent,lead_recent,ref_recent,direct_recent,indirect_recent,victory_recent,defeat_recent,change_recent,nochange_recent,delayed,lastelection,loss,irregular,prev_conflict,pt_suc,pt_attempt,precip,global_policy_uncertainty_current,couprisk,pctile_risk,relative_risk_classification
7/1/2010,Cape Verde,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,50,1,0,114,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007333279,4.744932175,5.459585667,0,0,0,0.033834465,133.741469,0.001035968,0.587757587,Medium
7/1/2010,Lesotho,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,65,1,0,147,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737669706,4.990432739,5.34233427,0,0,0,0.53836447,133.741469,0.001100996,0.607778311,Medium
7/1/2010,Sao Tome and Principe,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,68,1,0,85,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192,5.451038361,5.451038361,0,0,0,0.382230699,133.741469,0.001103698,0.60869211,Medium
7/1/2010,Congo/Zaire,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,39,1,0,115,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641415,6.401916981,3.828641415,0,0,0,0.159133911,133.741469,0.001128842,0.615981698,Medium
7/1/2010,Gambia,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,45,1,1,193,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.850147486,5.123963833,5.117993832,0,0,0,0.920626819,133.741469,0.001131527,0.616679847,Medium
7/1/2010,Uganda,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,66,1,0,295,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988984108,4.110873699,4.110873699,0,0,0,1.026417017,133.741469,0.001176003,0.629493117,Medium
7/1/2010,Cameroon,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,77,1,0,333,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.248495102,5.780743599,5.765191078,0,0,0,0.141248792,133.741469,0.001224566,0.642244816,Medium
7/1/2010,Mali,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,62,1,1,98,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887949,4.595119953,5.393627644,1,0,0,0.275283396,133.741469,0.001393622,0.678518236,Medium
7/1/2010,Burkina Faso,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,59,1,1,274,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043051243,5.613128185,5.411645889,0,0,0,0.355779469,133.741469,0.001403596,0.680376589,Medium
7/1/2010,Benin,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,59,1,0,52,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.970291853,3.970291853,5.451038361,0,0,0,0.176739275,133.741469,0.001406377,0.680777013,Medium
7/1/2010,Sudan,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,66,1,1,254,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.386294365,5.676753998,4.753590107,0,0,0,-0.028830407,133.741469,0.00061074,0.422581345,Medium
7/1/2010,Morocco,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,47,1,0,133,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.370637894,5.370637894,5.370637894,0,0,0,1.233721256,133.741469,0.000624669,0.429778546,Medium
7/1/2010,Tanzania,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,60,1,1,56,Dominant Party,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025351524,6.320768356,6.350885868,0,0,0,0.425234258,133.741469,0.00066032,0.447489202,Medium
7/1/2010,Mozambique,549.2,336.67,1445.74,623.41,312.12,224.13,920.76,67,1,0,66,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585125,6.047372341,5.247024059,0,0,0,0.218573228,133.741469,0.000664826,0.449932754,Medium
8/1/2010,Sudan,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,66,1,1,255,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.609437943,5.680172443,4.762174129,0,0,0,-0.130186021,118.8830561,0.000600093,0.416975528,Medium
8/1/2010,Ghana,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,66,1,0,20,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044522524,3.044522524,5.365975857,0,0,0,0.09431459,118.8830561,0.000756642,0.491750419,Medium
8/1/2010,Congo-Brz,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,67,1,1,155,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639057398,5.379897118,4.64439106,0,0,0,-0.341469198,118.8830561,0.000790175,0.505785465,Medium
8/1/2010,Equatorial Guinea,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,68,1,1,373,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585125,6.222576141,5.820083141,0,0,0,0.619900942,118.8830561,0.000792807,0.506822467,Medium
8/1/2010,Nigeria,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,53,1,0,7,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572025,4.934473991,4.934473991,1,0,0,0.150328979,118.8830561,0.000821314,0.518023789,Medium
8/1/2010,Ethiopia,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,55,1,0,232,Dominant Party,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1.386294365,5.446737289,1.386294365,2,0,0,-0.02402488,118.8830561,0.00085316,0.529769301,Medium
8/1/2010,Malawi,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,76,1,0,76,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258873,5.278114796,5.278114796,0,0,0,0.474746108,118.8830561,0.000869315,0.535785794,Medium
8/1/2010,Senegal,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,84,1,0,125,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120019,4.836281776,6.329720974,0,0,0,1.028810143,118.8830561,0.000878637,0.538948059,Medium
8/1/2010,Angola,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,68,1,0,372,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178053856,6.037870884,3.178053856,1,0,0,0.031822387,118.8830561,0.000904945,0.547623694,Medium
8/1/2010,Swaziland,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,42,1,0,293,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.224558353,6.224558353,6.224558353,0,0,0,0.570250094,118.8830561,0.000979076,0.570262551,Medium
8/1/2010,Morocco,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,47,1,0,134,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.375278473,5.375278473,5.375278473,0,0,0,1.346347928,118.8830561,0.000625485,0.430250823,Medium
8/1/2010,Mozambique,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,67,1,0,67,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397895336,6.049733162,5.25227356,0,0,0,0.261025965,118.8830561,0.000646122,0.440148264,Medium
8/1/2010,Tanzania,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,60,1,1,57,Dominant Party,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043051243,6.322565079,6.352629185,0,0,0,0.486505628,118.8830561,0.000687332,0.460446209,Medium
8/1/2010,Zimbabwe,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,86,1,0,366,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295836926,4.84418726,4.84418726,0,0,0,0.280290484,118.8830561,0.000692284,0.462817907,Medium
8/1/2010,Lesotho,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,65,1,0,148,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120019,4.99721241,5.347107887,0,0,0,0.31713599,118.8830561,0.001094419,0.606053472,Medium
8/1/2010,Cape Verde,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,50,1,0,115,Parliamentary Democracy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025351524,4.753590107,5.463831902,0,0,0,-0.003580012,118.8830561,0.001148765,0.621618271,Medium
8/1/2010,Cameroon,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,77,1,0,334,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.262680054,5.783825397,5.768321037,0,0,0,-0.114427306,118.8830561,0.00117509,0.629287779,Medium
8/1/2010,Uganda,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,66,1,0,296,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007333279,4.127134323,4.127134323,0,0,0,1.254654765,118.8830561,0.001323575,0.66486311,Medium
8/1/2010,Mali,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,62,1,1,99,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572025,4.60517025,5.398162842,1,0,0,0.419662654,118.8830561,0.001332134,0.666875422,Medium
8/1/2010,Benin,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,59,1,0,53,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988984108,3.988984108,5.455321312,0,0,0,0.30759418,118.8830561,0.001346697,0.669657826,Medium
8/1/2010,Burkina Faso,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,59,1,1,275,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060442924,5.616771221,5.416100502,0,0,0,0.385425925,118.8830561,0.00143097,0.684606612,Medium
8/1/2010,Liberia,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,72,0,0,56,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060442924,4.025351524,4.060442924,0,0,0,0.821895957,118.8830561,0.001432328,0.684770882,Medium
8/1/2010,Chad,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,58,1,1,237,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951243639,5.468060017,4.143134594,0,0,0,-0.063362479,118.8830561,0.001475324,0.691690862,Medium
8/1/2010,Togo,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,44,1,0,64,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.791759491,5.375278473,5.323009968,0,0,0,0.047525335,118.8830561,0.001023129,0.583681583,Medium
8/1/2010,Burundi,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,46,1,0,61,Presidential Democracy,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.098612309,4.204692841,4.204692841,0,0,0,1.365086794,118.8830561,0.001026209,0.58463639,Medium
8/1/2010,Congo/Zaire,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,39,1,0,116,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.850147486,6.40357399,3.850147486,0,0,0,0.143321097,118.8830561,0.00105995,0.595303833,Medium
8/1/2010,Sao Tome and Principe,546.7,347.9,1403.24,649.38,313.19,235.59,863.04,68,1,0,86,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.912023067,5.455321312,5.455321312,0,0,0,0.393036067,118.8830561,0.001078205,0.601320326,Medium
9/1/2010,Morocco,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,47,1,0,135,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.379897118,5.379897118,5.379897118,0,0,0,0.976450503,131.0510905,0.000622682,0.428731292,Medium
9/1/2010,Mozambique,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,67,1,0,68,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906673,6.052089214,5.257495403,0,0,0,0.256284654,131.0510905,0.00065551,0.445179105,Medium
9/1/2010,Zimbabwe,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,86,1,0,367,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33220458,4.852030277,4.852030277,0,0,0,0.272106141,131.0510905,0.000696218,0.464491427,Medium
9/1/2010,Ghana,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,66,1,0,21,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.091042519,3.091042519,5.370637894,0,0,0,0.591987908,131.0510905,0.000731429,0.48002547,Medium
9/1/2010,Congo-Brz,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,67,1,1,156,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050251,5.384495258,4.653960228,0,0,0,-0.252729505,131.0510905,0.0007975,0.508403599,Medium
9/1/2010,Sudan,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,66,1,1,256,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.791759491,5.683579922,4.770684719,0,0,0,-0.063071765,131.0510905,0.000617465,0.426031083,Medium
9/1/2010,Togo,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,44,1,0,65,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.945910096,5.379897118,5.327876091,0,0,0,0.481355876,131.0510905,0.001046837,0.591279149,Medium
9/1/2010,Sao Tome and Principe,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,68,1,0,87,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.931825638,5.459585667,5.459585667,0,0,0,0.58666569,131.0510905,0.001054485,0.59360981,Medium
9/1/2010,Congo/Zaire,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,39,1,0,117,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871201038,6.405228615,3.871201038,0,0,0,0.161212847,131.0510905,0.001063258,0.596340835,Medium
9/1/2010,Burundi,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,46,1,0,62,Presidential Democracy,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.386294365,4.219507694,4.219507694,0,0,0,1.352241039,131.0510905,0.001069049,0.598209441,Medium
9/1/2010,Lesotho,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,65,1,0,149,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.784189701,5.003946304,5.351858139,0,0,0,0.272518694,131.0510905,0.001100971,0.607757807,Medium
9/1/2010,Nigeria,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,53,1,0,8,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737669706,4.941642284,4.941642284,1,0,0,0.524582386,131.0510905,0.000800853,0.509964168,Medium
9/1/2010,Equatorial Guinea,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,68,1,1,374,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397895336,6.224558353,5.823045731,0,0,0,0.874248743,131.0510905,0.000802376,0.510682881,Medium
9/1/2010,Tanzania,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,60,1,1,58,Dominant Party,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060442924,6.32435894,6.354370117,0,0,0,0.542728841,131.0510905,0.000826958,0.520251751,Medium
9/1/2010,Senegal,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,84,1,0,126,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.784189701,4.84418726,6.331501961,0,0,0,1.305601597,131.0510905,0.000861638,0.533085585,Medium
9/1/2010,Ethiopia,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,55,1,0,233,Dominant Party,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1.609437943,5.451038361,1.609437943,2,0,0,-0.001735038,131.0510905,0.000862741,0.533475697,Medium
9/1/2010,Malawi,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,76,1,0,77,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833213329,5.283203602,5.283203602,0,0,0,0.477028877,131.0510905,0.000877527,0.538557887,Medium
9/1/2010,Angola,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,68,1,0,373,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.218875885,6.040254593,3.218875885,1,0,0,0.04146982,131.0510905,0.000907685,0.548619568,Medium
9/1/2010,Swaziland,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,42,1,0,294,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.226536751,6.226536751,6.226536751,0,0,0,0.555904567,131.0510905,0.000975524,0.569071531,Medium
9/1/2010,Mali,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,62,1,1,100,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737669706,4.615120411,5.402677536,1,0,0,0.477375001,131.0510905,0.001331124,0.666659832,Medium
9/1/2010,Liberia,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,72,0,0,57,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077537537,4.043051243,4.077537537,0,0,0,1.398064017,131.0510905,0.001360246,0.672275901,Medium
9/1/2010,Uganda,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,66,1,0,297,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025351524,4.143134594,4.143134594,0,0,0,1.272494435,131.0510905,0.001368089,0.673826218,Medium
9/1/2010,Chad,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,58,1,1,238,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.970291853,5.472270489,4.158883095,0,0,0,-0.011585181,131.0510905,0.001476378,0.6918962,Medium
9/1/2010,Cape Verde,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,50,1,0,116,Parliamentary Democracy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043051243,4.762174129,5.468060017,0,0,0,0.116925277,131.0510905,0.001160357,0.624934554,Medium
9/1/2010,Cameroon,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,77,1,0,335,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.276666164,5.786897182,5.771440983,0,0,0,-0.037262283,131.0510905,0.001180934,0.630879164,Medium
9/1/2010,Benin,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,59,1,0,54,Presidential Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007333279,4.007333279,5.459585667,0,0,0,0.487518668,131.0510905,0.001322245,0.664678276,Medium
9/1/2010,Gambia,537.33,356.56,1338.89,669.92,319.75,241.76,787.6,45,1,1,195,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192,5.135798454,5.129898548,0,0,0,1.30581367,131.0510905,0.001127527,0.615601778,Medium
10/1/2010,South Africa,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,68,1,0,18,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944438934,5.29330492,5.29330492,0,0,0,0.009691209,116.4722747,0.000602785,0.418423176,Medium
10/1/2010,Senegal,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,84,1,0,127,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666256,4.852030277,6.33327961,0,0,0,1.500752091,116.4722747,0.000884924,0.54106307,Medium
10/1/2010,Ethiopia,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,55,1,0,234,Dominant Party,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1.791759491,5.455320835,1.791759491,2,0,0,-0.031524159,116.4722747,0.000911467,0.549533367,Medium
10/1/2010,Malawi,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,76,1,0,78,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799,5.288267136,5.288267136,0,0,0,0.461004853,116.4722747,0.000923364,0.553013921,Medium
10/1/2010,Morocco,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,47,1,0,136,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.384495258,5.384495258,5.384495258,0,0,0,1.270678282,116.4722747,0.000624844,0.429840147,Medium
10/1/2010,Sudan,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,66,1,1,257,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.945910096,5.686975479,4.779123306,0,0,0,-0.042771649,116.4722747,0.000658379,0.446554899,Medium
10/1/2010,Mozambique,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,67,1,0,69,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564949274,6.054439068,5.262690067,0,0,0,0.214621842,116.4722747,0.000690592,0.46191439,Medium
10/1/2010,Zimbabwe,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,86,1,0,368,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295742,4.85981226,4.85981226,0,0,0,0.23182556,116.4722747,0.000726575,0.477797508,Medium
10/1/2010,Rwanda,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,53,1,1,196,Party-Military,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.098612309,6.380122662,4.499809742,1,0,0,1.261636257,116.4722747,0.000752583,0.489820212,Medium
10/1/2010,Ghana,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,66,1,0,22,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.135494232,3.135494232,5.375278473,0,0,0,0.591160595,116.4722747,0.000767102,0.49656567,Medium
10/1/2010,Tanzania,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,60,1,1,59,Dominant Party,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.326149464,6.356107712,0,0,0,0.383431047,116.4722747,0.000825458,0.519615173,Medium
10/1/2010,Congo-Brz,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,67,1,1,157,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258873,5.389071941,4.663439274,0,0,0,-0.296480983,116.4722747,0.000831647,0.522120357,Medium
10/1/2010,Equatorial Guinea,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,68,1,1,375,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906673,6.226536751,5.826000214,0,0,0,1.125434756,116.4722747,0.000835356,0.523342133,Medium
10/1/2010,Nigeria,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,53,1,0,9,Presidential Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120019,4.948760033,4.948760033,1,0,0,0.601848006,116.4722747,0.00083731,0.524050534,Medium
10/1/2010,Uganda,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,66,1,0,298,Personal Dictatorship,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043051243,4.158883095,4.158883095,0,0,0,1.133772135,116.4722747,0.00149494,0.694740176,Medium
10/1/2010,Togo,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,44,1,0,66,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441547,5.384495258,5.332718849,0,0,0,0.450473934,116.4722747,0.001099515,0.607326567,Medium
10/1/2010,Angola,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,68,1,0,374,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258096457,6.042633057,3.258096457,1,0,0,0.041586615,116.4722747,0.000948287,0.561073542,Medium
10/1/2010,Swaziland,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,42,1,0,295,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.228510857,6.228510857,6.228510857,0,0,0,0.44598493,116.4722747,0.001002569,0.577069581,Medium
10/1/2010,Sao Tome and Principe,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,68,1,0,88,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951243639,5.463831902,5.463831902,0,0,0,0.83425051,116.4722747,0.00104861,0.591915727,Medium
10/1/2010,Benin,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,59,1,0,55,Presidential Democracy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025351524,4.025351524,5.463831902,0,0,0,0.63204062,116.4722747,0.001362409,0.672850847,Medium
10/1/2010,Lesotho,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,65,1,0,150,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666256,5.010635376,5.356585979,0,0,0,-0.053795591,116.4722747,0.001174118,0.62902081,Medium
10/1/2010,Cape Verde,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,50,1,0,117,Parliamentary Democracy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060442924,4.770684719,5.472270489,0,0,0,0.128481448,116.4722747,0.001226152,0.64264518,Medium
10/1/2010,Cameroon,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,77,1,0,336,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290459633,5.789960384,5.774551392,0,0,0,0.253553063,116.4722747,0.001241101,0.646618545,Medium
10/1/2010,Liberia,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,72,0,0,58,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.094344616,4.060442924,4.094344616,0,0,0,1.639518619,116.4722747,0.001382885,0.676588058,Medium
10/1/2010,Mali,568.46,365.32,1448.23,702.65,326.12,240.65,769.62,62,1,1,101,Presidential Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120019,4.62497282,5.407171726,1,0,0,0.543211281,116.4722747,0.001388323,0.677440226,Medium
